Time (Date hh:mm:ss.ms),LEQ dB-A ,Lmax dB-A ,L10 dB-A ,L90 dB-A ,
2025/06/01 22:05:00.000,59.452458 ,70.530365 ,64.141865 ,47.761865 ,
2025/06/01 22:10:00.000,57.681330 ,68.330365 ,62.946865 ,46.268865 ,
2025/06/01 22:15:00.000,48.723692 ,69.830365 ,50.105865 ,43.121865 ,
2025/06/01 22:20:00.000,47.576493 ,63.330365 ,48.658365 ,43.058365 ,
2025/06/01 22:25:00.000,56.992462 ,68.930365 ,62.181365 ,44.359365 ,
2025/06/01 22:30:00.000,54.975456 ,68.730365 ,59.873865 ,43.807865 ,
2025/06/01 22:35:00.000,54.093312 ,66.930365 ,58.417865 ,42.742865 ,
2025/06/01 22:40:00.000,56.645074 ,71.130365 ,61.702865 ,44.482865 ,
2025/06/01 22:45:00.000,54.751119 ,69.430365 ,58.633365 ,44.905365 ,
2025/06/01 22:50:00.000,58.871820 ,70.130365 ,64.223365 ,43.959365 ,
2025/06/01 22:55:00.000,58.698164 ,70.130365 ,64.097365 ,46.027365 ,
2025/06/01 23:00:00.000,54.786059 ,67.830365 ,58.314865 ,44.250865 ,
2025/06/01 23:05:00.000,53.655626 ,67.130365 ,56.059365 ,42.759365 ,
2025/06/01 23:10:00.000,58.899762 ,71.030365 ,63.858865 ,44.520865 ,
2025/06/01 23:15:00.000,55.499876 ,69.130365 ,59.104365 ,44.476365 ,
2025/06/01 23:20:00.000,48.355072 ,63.630365 ,48.895365 ,43.145365 ,
2025/06/01 23:25:00.000,49.154903 ,60.630365 ,52.980365 ,42.420365 ,
2025/06/01 23:30:00.000,50.177955 ,65.830365 ,51.955365 ,43.955365 ,
2025/06/01 23:35:00.000,49.256620 ,61.830365 ,52.592865 ,42.487865 ,
2025/06/01 23:40:00.000,44.405386 ,52.330365 ,46.962865 ,40.936865 ,
2025/06/01 23:45:00.000,47.307400 ,60.630365 ,51.030365 ,40.710365 ,
2025/06/01 23:50:00.000,47.152086 ,60.830365 ,50.426865 ,40.493865 ,
2025/06/01 23:55:00.000,51.064107 ,69.830365 ,53.768365 ,39.836365 ,
2025/06/02 00:00:00.000,46.758389 ,59.430365 ,49.594865 ,39.808865 ,
2025/06/02 00:05:00.000,49.563006 ,63.030365 ,53.830365 ,40.006365 ,
2025/06/02 00:10:00.000,43.550293 ,48.430365 ,45.768365 ,39.940365 ,
2025/06/02 00:15:00.000,43.254484 ,49.330365 ,45.889865 ,39.339865 ,
2025/06/02 00:20:00.000,43.345966 ,51.530365 ,46.117365 ,38.989365 ,
2025/06/02 00:25:00.000,49.927941 ,65.430365 ,51.791365 ,40.949365 ,
2025/06/02 00:30:00.000,46.897809 ,65.230365 ,47.323365 ,38.863365 ,
2025/06/02 00:35:00.000,42.267956 ,52.430365 ,44.797365 ,38.479365 ,
2025/06/02 00:40:00.000,45.721605 ,56.330365 ,48.370365 ,40.450365 ,
2025/06/02 00:45:00.000,42.749168 ,53.530365 ,45.578865 ,37.883865 ,
2025/06/02 00:50:00.000,44.627200 ,60.830365 ,44.979365 ,37.381365 ,
2025/06/02 00:55:00.000,40.549789 ,50.930365 ,44.245365 ,36.307365 ,
2025/06/02 01:00:00.000,39.923123 ,51.530365 ,41.652865 ,35.634865 ,
2025/06/02 01:05:00.000,41.377146 ,49.230365 ,44.869365 ,35.963365 ,
2025/06/02 01:10:00.000,42.025377 ,51.330365 ,44.842865 ,38.177865 ,
2025/06/02 01:15:00.000,41.446437 ,50.730365 ,44.257865 ,37.192865 ,
2025/06/02 01:20:00.000,40.778356 ,54.330365 ,43.830365 ,36.430365 ,
2025/06/02 01:25:00.000,39.080014 ,47.330365 ,41.551865 ,35.963865 ,
2025/06/02 01:30:00.000,40.634618 ,50.230365 ,43.590365 ,35.910365 ,
2025/06/02 01:35:00.000,47.771550 ,70.230365 ,45.131865 ,37.760865 ,
2025/06/02 01:40:00.000,37.943889 ,45.330365 ,40.178865 ,34.336865 ,
2025/06/02 01:45:00.000,41.952985 ,49.530365 ,44.851365 ,35.779365 ,
2025/06/02 01:50:00.000,38.731248 ,46.330365 ,41.325865 ,35.790865 ,
2025/06/02 01:55:00.000,39.796719 ,50.930365 ,42.426865 ,36.173865 ,
2025/06/02 02:00:00.000,39.028821 ,46.930365 ,41.610865 ,35.492865 ,
2025/06/02 02:05:00.000,40.532538 ,49.230365 ,43.333865 ,35.683865 ,
2025/06/02 02:10:00.000,40.117313 ,49.930365 ,42.558865 ,35.964865 ,
2025/06/02 02:15:00.000,37.832410 ,48.030365 ,39.998365 ,34.070365 ,
2025/06/02 02:20:00.000,40.580935 ,48.930365 ,43.481865 ,36.494865 ,
2025/06/02 02:25:00.000,45.177293 ,64.530365 ,44.606365 ,34.310365 ,
2025/06/02 02:30:00.000,39.690891 ,48.130365 ,42.674365 ,34.922365 ,
2025/06/02 02:35:00.000,38.944290 ,49.230365 ,41.291365 ,36.055365 ,
2025/06/02 02:40:00.000,52.177169 ,74.230365 ,43.507865 ,35.926865 ,
2025/06/02 02:45:00.000,51.927489 ,74.830365 ,47.498865 ,36.326865 ,
2025/06/02 02:50:00.000,37.340622 ,45.130365 ,40.484365 ,34.284365 ,
2025/06/02 02:55:00.000,39.694960 ,50.830365 ,42.291865 ,35.565865 ,
2025/06/02 03:00:00.000,36.375513 ,47.730365 ,38.592365 ,33.288365 ,
2025/06/02 03:05:00.000,39.418520 ,47.030365 ,41.780365 ,35.620365 ,
2025/06/02 03:10:00.000,39.936107 ,53.330365 ,42.929865 ,35.180865 ,
2025/06/02 03:15:00.000,39.038091 ,48.130365 ,41.497865 ,35.117865 ,
2025/06/02 03:20:00.000,39.939628 ,49.130365 ,43.382365 ,35.478365 ,
2025/06/02 03:25:00.000,46.878207 ,63.330365 ,45.312365 ,36.792365 ,
2025/06/02 03:30:00.000,41.265688 ,51.930365 ,44.884865 ,35.680865 ,
2025/06/02 03:35:00.000,41.957524 ,54.730365 ,45.177865 ,36.402865 ,
2025/06/02 03:40:00.000,40.054955 ,51.430365 ,43.312865 ,35.873865 ,
2025/06/02 03:45:00.000,39.494146 ,51.130365 ,42.569865 ,34.872865 ,
2025/06/02 03:50:00.000,40.686953 ,54.130365 ,44.034365 ,35.090365 ,
2025/06/02 03:55:00.000,48.770740 ,68.430365 ,45.564865 ,37.339865 ,
2025/06/02 04:00:00.000,45.902762 ,66.230365 ,44.150865 ,36.951865 ,
2025/06/02 04:05:00.000,42.680142 ,58.030365 ,45.940365 ,37.208365 ,
2025/06/02 04:10:00.000,42.039531 ,55.030365 ,45.120865 ,36.874865 ,
2025/06/02 04:15:00.000,42.793446 ,53.530365 ,46.067865 ,37.557865 ,
2025/06/02 04:20:00.000,42.340954 ,50.630365 ,44.859865 ,38.668865 ,
2025/06/02 04:25:00.000,49.282644 ,62.530365 ,53.120865 ,40.770865 ,
2025/06/02 04:30:00.000,43.591996 ,54.130365 ,45.464365 ,40.380365 ,
2025/06/02 04:35:00.000,52.759603 ,69.730365 ,56.984365 ,39.812365 ,
2025/06/02 04:40:00.000,50.347899 ,64.730365 ,53.895365 ,40.665365 ,
2025/06/02 04:45:00.000,48.706669 ,66.830365 ,47.611865 ,40.386865 ,
2025/06/02 04:50:00.000,49.658716 ,62.030365 ,53.902865 ,40.070865 ,
2025/06/02 04:55:00.000,50.328223 ,65.130365 ,55.342865 ,39.382865 ,
2025/06/02 05:00:00.000,50.524354 ,59.930365 ,54.587865 ,41.875865 ,
2025/06/02 05:05:00.000,48.767376 ,62.730365 ,51.892365 ,41.036365 ,
2025/06/02 05:10:00.000,49.611163 ,62.030365 ,53.892865 ,41.543865 ,
2025/06/02 05:15:00.000,51.641439 ,66.030365 ,55.781365 ,42.107365 ,
2025/06/02 05:20:00.000,54.628254 ,70.530365 ,58.740865 ,42.486865 ,
2025/06/02 05:25:00.000,53.095515 ,67.330365 ,56.376865 ,44.109865 ,
2025/06/02 05:30:00.000,50.787036 ,65.130365 ,54.338865 ,42.729865 ,
2025/06/02 05:35:00.000,46.104168 ,52.430365 ,48.500365 ,42.672365 ,
2025/06/02 05:40:00.000,56.839434 ,71.430365 ,60.742865 ,44.627865 ,
2025/06/02 05:45:00.000,47.183296 ,57.330365 ,49.314365 ,42.762365 ,
2025/06/02 05:50:00.000,49.204685 ,65.330365 ,49.909365 ,43.513365 ,
2025/06/02 05:55:00.000,53.864978 ,71.130365 ,57.497865 ,45.443865 ,
2025/06/02 06:00:00.000,64.224071 ,74.930365 ,69.249365 ,53.013365 ,
2025/06/02 06:05:00.000,62.780582 ,75.730365 ,66.649365 ,52.063365 ,
2025/06/02 06:10:00.000,62.783435 ,74.630365 ,67.316365 ,50.480365 ,
2025/06/02 06:15:00.000,61.460843 ,73.230365 ,65.386365 ,51.394365 ,
2025/06/02 06:20:00.000,61.060558 ,73.730365 ,64.667865 ,51.407865 ,
2025/06/02 06:25:00.000,59.133502 ,68.430365 ,63.138865 ,50.900865 ,
2025/06/02 06:30:00.000,63.251857 ,73.830365 ,68.941365 ,51.913365 ,
2025/06/02 06:35:00.000,59.666233 ,69.830365 ,63.628865 ,52.127865 ,
2025/06/02 06:40:00.000,61.152312 ,75.430365 ,64.849865 ,51.766865 ,
2025/06/02 06:45:00.000,60.643003 ,70.830365 ,64.604865 ,51.725865 ,
2025/06/02 06:50:00.000,61.487762 ,72.330365 ,65.662865 ,51.527865 ,
2025/06/02 06:55:00.000,63.708540 ,75.930365 ,68.555365 ,50.865365 ,
2025/06/02 07:00:00.000,61.276001 ,73.130365 ,65.095365 ,50.785365 ,
2025/06/02 07:05:00.000,65.086662 ,76.930365 ,70.192365 ,51.424365 ,
2025/06/02 07:10:00.000,62.461317 ,75.730365 ,66.518365 ,50.238365 ,
2025/06/02 07:15:00.000,62.403261 ,75.030365 ,67.447865 ,48.232865 ,
2025/06/02 07:20:00.000,65.314215 ,75.230365 ,70.600365 ,52.140365 ,
2025/06/02 07:25:00.000,65.087944 ,75.330365 ,70.262865 ,51.301865 ,
2025/06/02 07:30:00.000,60.777535 ,75.130365 ,64.978865 ,47.983865 ,
2025/06/02 07:35:00.000,65.709427 ,79.930365 ,70.843365 ,50.469365 ,
2025/06/02 07:40:00.000,58.685400 ,69.930365 ,63.477365 ,48.513365 ,
2025/06/02 07:45:00.000,60.445210 ,72.530365 ,64.787865 ,49.723865 ,
2025/06/02 07:50:00.000,59.964705 ,70.530365 ,64.406365 ,50.022365 ,
2025/06/02 07:55:00.000,61.996820 ,73.730365 ,67.022865 ,49.027865 ,
2025/06/02 08:00:00.000,59.889958 ,72.230365 ,64.245865 ,50.569865 ,
2025/06/02 08:05:00.000,61.982796 ,73.730365 ,66.557865 ,49.538865 ,
2025/06/02 08:10:00.000,62.336279 ,74.830365 ,66.022865 ,49.552865 ,
2025/06/02 08:15:00.000,62.248665 ,75.930365 ,65.908865 ,50.485865 ,
2025/06/02 08:20:00.000,62.562935 ,74.630365 ,67.290365 ,48.642365 ,
2025/06/02 08:25:00.000,59.118546 ,69.530365 ,64.099365 ,48.629365 ,
2025/06/02 08:30:00.000,68.447796 ,90.830365 ,67.590365 ,50.870365 ,
2025/06/02 08:35:00.000,61.361790 ,74.430365 ,65.826865 ,49.064865 ,
2025/06/02 08:40:00.000,60.384321 ,72.130365 ,64.723865 ,50.416865 ,
2025/06/02 08:45:00.000,62.202430 ,74.830365 ,65.851365 ,50.233365 ,
2025/06/02 08:50:00.000,63.825748 ,76.230365 ,68.462865 ,51.533865 ,
2025/06/02 08:55:00.000,58.017263 ,70.330365 ,63.248365 ,47.372365 ,
2025/06/02 09:00:00.000,60.345646 ,76.830365 ,64.163365 ,50.345365 ,
2025/06/02 09:05:00.000,61.845500 ,75.530365 ,65.535865 ,50.299865 ,
2025/06/02 09:10:00.000,60.237182 ,71.130365 ,65.049365 ,50.287365 ,
2025/06/02 09:15:00.000,64.674912 ,81.430365 ,69.237365 ,51.535365 ,
2025/06/02 09:20:00.000,61.775445 ,72.130365 ,66.740365 ,50.392365 ,
2025/06/02 09:25:00.000,62.865302 ,83.730365 ,66.955865 ,49.270865 ,
2025/06/02 09:30:00.000,64.373400 ,79.130365 ,67.083865 ,49.351865 ,
2025/06/02 09:35:00.000,62.537732 ,74.730365 ,67.377865 ,50.562865 ,
2025/06/02 09:40:00.000,60.822320 ,74.330365 ,65.082365 ,49.242365 ,
2025/06/02 09:45:00.000,60.513086 ,72.430365 ,64.603365 ,49.639365 ,
2025/06/02 09:50:00.000,61.757469 ,75.130365 ,66.117865 ,51.267865 ,
2025/06/02 09:55:00.000,59.863395 ,70.130365 ,64.627865 ,49.437865 ,
2025/06/02 10:00:00.000,62.545081 ,75.330365 ,66.456365 ,50.688365 ,
2025/06/02 10:05:00.000,63.689098 ,77.430365 ,66.943865 ,49.079865 ,
2025/06/02 10:10:00.000,60.010541 ,77.430365 ,64.230365 ,48.230365 ,
2025/06/02 10:15:00.000,60.124711 ,73.230365 ,64.682365 ,48.266365 ,
2025/06/02 10:20:00.000,63.497379 ,83.630365 ,67.008865 ,50.754865 ,
2025/06/02 10:25:00.000,63.482382 ,75.130365 ,67.877865 ,51.888865 ,
2025/06/02 10:30:00.000,62.047804 ,73.230365 ,66.306865 ,50.859865 ,
2025/06/02 10:35:00.000,61.955408 ,75.830365 ,66.117865 ,47.592865 ,
2025/06/02 10:40:00.000,63.738631 ,83.330365 ,66.883365 ,50.057365 ,
2025/06/02 10:45:00.000,64.051371 ,74.330365 ,69.383365 ,51.839365 ,
2025/06/02 10:50:00.000,61.147712 ,72.830365 ,65.444365 ,50.804365 ,
2025/06/02 10:55:00.000,59.496672 ,72.430365 ,64.439365 ,51.129365 ,
2025/06/02 11:00:00.000,62.319425 ,74.730365 ,66.625365 ,50.965365 ,
2025/06/02 11:05:00.000,61.811469 ,76.930365 ,65.809365 ,51.427365 ,
2025/06/02 11:10:00.000,64.529458 ,88.330365 ,64.243865 ,50.614865 ,
2025/06/02 11:15:00.000,64.123486 ,76.230365 ,69.024865 ,51.230865 ,
2025/06/02 11:20:00.000,60.584832 ,70.930365 ,65.325865 ,49.023865 ,
2025/06/02 11:25:00.000,62.158264 ,74.030365 ,66.963865 ,50.554865 ,
2025/06/02 11:30:00.000,61.014815 ,72.330365 ,65.235865 ,50.554865 ,
2025/06/02 11:35:00.000,61.018768 ,74.930365 ,64.956365 ,49.772365 ,
2025/06/02 11:40:00.000,63.978038 ,77.430365 ,68.117365 ,50.903365 ,
2025/06/02 11:45:00.000,61.778078 ,77.030365 ,65.765365 ,50.685365 ,
2025/06/02 11:50:00.000,58.917412 ,69.330365 ,63.976865 ,48.667865 ,
2025/06/02 11:55:00.000,61.674500 ,75.930365 ,65.622365 ,49.638365 ,
2025/06/02 12:00:00.000,58.237215 ,72.130365 ,63.215865 ,46.856865 ,
2025/06/02 12:05:00.000,59.946911 ,74.630365 ,63.916865 ,47.471865 ,
2025/06/02 12:10:00.000,63.540360 ,78.330365 ,66.844365 ,47.588365 ,
2025/06/02 12:15:00.000,56.543120 ,68.930365 ,61.653865 ,47.235865 ,
2025/06/02 12:20:00.000,62.448080 ,75.230365 ,66.773365 ,50.093365 ,
2025/06/02 12:25:00.000,62.010539 ,75.030365 ,65.887865 ,51.312865 ,
2025/06/02 12:30:00.000,63.078812 ,73.930365 ,66.791865 ,51.392865 ,
2025/06/02 12:35:00.000,59.436912 ,71.730365 ,63.725365 ,50.845365 ,
2025/06/02 12:40:00.000,62.237847 ,76.330365 ,66.581865 ,50.108865 ,
2025/06/02 12:45:00.000,62.147787 ,75.730365 ,65.955365 ,49.881365 ,
2025/06/02 12:50:00.000,62.853498 ,76.430365 ,67.362365 ,50.034365 ,
2025/06/02 12:55:00.000,62.195466 ,77.230365 ,66.541365 ,50.005365 ,
2025/06/02 13:00:00.000,62.521771 ,75.530365 ,66.642865 ,49.532865 ,
2025/06/02 13:05:00.000,60.512017 ,74.230365 ,64.357865 ,53.455865 ,
2025/06/02 13:10:00.000,64.594230 ,86.030365 ,66.477365 ,53.083365 ,
2025/06/02 13:15:00.000,62.400718 ,82.930365 ,64.079865 ,51.045865 ,
2025/06/02 13:20:00.000,59.495847 ,75.030365 ,63.768865 ,49.999865 ,
2025/06/02 13:25:00.000,62.446933 ,77.930365 ,65.695365 ,47.545365 ,
2025/06/02 13:30:00.000,63.167271 ,75.630365 ,67.252865 ,52.300865 ,
2025/06/02 13:35:00.000,59.697579 ,78.530365 ,63.978365 ,49.218365 ,
2025/06/02 13:40:00.000,61.754833 ,77.130365 ,65.692865 ,49.103865 ,
2025/06/02 13:45:00.000,61.640896 ,74.030365 ,66.365865 ,48.248865 ,
2025/06/02 13:50:00.000,64.902897 ,77.430365 ,70.231365 ,51.755365 ,
2025/06/02 13:55:00.000,62.593082 ,76.230365 ,66.688865 ,48.153865 ,
2025/06/02 14:00:00.000,60.292270 ,74.230365 ,64.782865 ,48.252865 ,
2025/06/02 14:05:00.000,60.195252 ,76.330365 ,65.307365 ,45.027365 ,
2025/06/02 14:10:00.000,64.258248 ,81.130365 ,68.180365 ,49.208365 ,
2025/06/02 14:15:00.000,61.388140 ,74.930365 ,65.052865 ,49.417865 ,
2025/06/02 14:20:00.000,61.216920 ,76.330365 ,65.576865 ,47.507865 ,
2025/06/02 14:25:00.000,58.890032 ,71.130365 ,63.554865 ,45.494865 ,
2025/06/02 14:30:00.000,60.384337 ,71.530365 ,65.094365 ,48.774365 ,
2025/06/02 14:35:00.000,62.073010 ,75.930365 ,66.744365 ,49.804365 ,
2025/06/02 14:40:00.000,64.433119 ,75.230365 ,69.524365 ,50.428365 ,
2025/06/02 14:45:00.000,62.239107 ,75.130365 ,64.835865 ,49.306865 ,
2025/06/02 14:50:00.000,60.475753 ,71.230365 ,65.257865 ,50.678865 ,
2025/06/02 14:55:00.000,65.013068 ,77.730365 ,70.622365 ,45.430365 ,
2025/06/02 15:00:00.000,53.918593 ,63.930365 ,57.247865 ,46.712865 ,
2025/06/02 15:05:00.000,55.590398 ,68.030365 ,59.253365 ,48.021365 ,
2025/06/02 15:10:00.000,54.450505 ,64.730365 ,57.064865 ,49.546865 ,
2025/06/02 15:15:00.000,57.499096 ,71.030365 ,61.451365 ,48.497365 ,
2025/06/02 15:20:00.000,56.106846 ,68.330365 ,59.929865 ,47.686865 ,
2025/06/02 15:25:00.000,58.442307 ,72.230365 ,62.430865 ,49.223865 ,
2025/06/02 15:30:00.000,59.592919 ,75.530365 ,61.545365 ,54.147365 ,
2025/06/02 15:35:00.000,57.297946 ,73.630365 ,60.295865 ,49.492865 ,
2025/06/02 15:40:00.000,55.864799 ,69.830365 ,58.435865 ,50.140865 ,
2025/06/02 15:45:00.000,54.400971 ,66.930365 ,57.429365 ,49.707365 ,
2025/06/02 15:50:00.000,55.047724 ,70.330365 ,58.572865 ,47.607865 ,
2025/06/02 15:55:00.000,56.128074 ,68.530365 ,59.549865 ,47.984865 ,
2025/06/02 16:00:00.000,55.203457 ,69.030365 ,59.304865 ,46.392865 ,
2025/06/02 16:05:00.000,56.033963 ,67.330365 ,59.945365 ,49.235365 ,
2025/06/02 16:10:00.000,56.476368 ,77.830365 ,57.167865 ,48.067865 ,
2025/06/02 16:15:00.000,59.493717 ,79.230365 ,57.884865 ,46.073865 ,
2025/06/02 16:20:00.000,57.178462 ,75.930365 ,60.245865 ,48.977865 ,
2025/06/02 16:25:00.000,56.519657 ,73.830365 ,59.939865 ,48.137865 ,
2025/06/02 16:30:00.000,59.771341 ,78.230365 ,60.980365 ,48.400365 ,
2025/06/02 16:35:00.000,57.024195 ,80.230365 ,58.606865 ,48.137865 ,
2025/06/02 16:40:00.000,57.301485 ,74.530365 ,60.757365 ,46.911365 ,
2025/06/02 16:45:00.000,60.438409 ,84.230365 ,59.181865 ,47.784865 ,
2025/06/02 16:50:00.000,57.703376 ,73.730365 ,60.880365 ,46.480365 ,
2025/06/02 16:55:00.000,53.586252 ,66.130365 ,56.707365 ,47.719365 ,
2025/06/02 17:00:00.000,55.474560 ,75.230365 ,56.267865 ,46.812865 ,
2025/06/02 17:05:00.000,53.360750 ,69.730365 ,55.534865 ,44.767865 ,
2025/06/02 17:10:00.000,54.768810 ,66.930365 ,57.975365 ,49.575365 ,
2025/06/02 17:15:00.000,54.000723 ,66.930365 ,56.941365 ,48.061365 ,
2025/06/02 17:20:00.000,58.023426 ,74.130365 ,60.650365 ,48.890365 ,
2025/06/02 17:25:00.000,54.660677 ,70.130365 ,58.854865 ,46.023865 ,
2025/06/02 17:30:00.000,52.914323 ,63.830365 ,55.541865 ,48.359865 ,
2025/06/02 17:35:00.000,57.360237 ,70.230365 ,61.125365 ,50.051365 ,
2025/06/02 17:40:00.000,56.893087 ,69.030365 ,59.948365 ,50.972365 ,
2025/06/02 17:45:00.000,55.918797 ,72.930365 ,57.610865 ,49.066865 ,
2025/06/02 17:50:00.000,56.793524 ,74.930365 ,60.328865 ,47.686865 ,
2025/06/02 17:55:00.000,54.654659 ,66.130365 ,58.049365 ,47.349365 ,
2025/06/02 18:00:00.000,56.680288 ,68.530365 ,59.327365 ,52.001365 ,
2025/06/02 18:05:00.000,57.430794 ,77.930365 ,58.970865 ,50.573865 ,
2025/06/02 18:10:00.000,57.787913 ,84.330365 ,57.893365 ,47.843365 ,
2025/06/02 18:15:00.000,58.206996 ,79.330365 ,60.164865 ,49.188865 ,
2025/06/02 18:20:00.000,54.756768 ,76.430365 ,56.154865 ,48.738865 ,
2025/06/02 18:25:00.000,57.083291 ,76.330365 ,58.762865 ,51.067865 ,
2025/06/02 18:30:00.000,57.927976 ,83.430365 ,57.260365 ,49.820365 ,
2025/06/02 18:35:00.000,57.613168 ,79.630365 ,58.294865 ,48.064865 ,
2025/06/02 18:40:00.000,56.963200 ,78.930365 ,58.921365 ,49.235365 ,
2025/06/02 18:45:00.000,59.845520 ,80.230365 ,63.427865 ,49.787865 ,
2025/06/02 18:50:00.000,59.735509 ,78.730365 ,62.592865 ,51.917865 ,
2025/06/02 18:55:00.000,57.017052 ,74.230365 ,58.383865 ,50.872865 ,
2025/06/02 19:00:00.000,57.464167 ,77.830365 ,59.429365 ,49.637365 ,
2025/06/02 19:05:00.000,58.499122 ,75.930365 ,60.327865 ,52.004865 ,
2025/06/02 19:10:00.000,58.352848 ,79.030365 ,60.580365 ,50.784365 ,
2025/06/02 19:15:00.000,55.489095 ,76.730365 ,56.135865 ,48.798865 ,
2025/06/02 19:20:00.000,58.874448 ,79.130365 ,61.302865 ,49.890865 ,
2025/06/02 19:25:00.000,57.846612 ,79.130365 ,58.492865 ,48.799865 ,
2025/06/02 19:30:00.000,55.694008 ,76.630365 ,56.385365 ,48.135365 ,
2025/06/02 19:35:00.000,55.687318 ,76.730365 ,57.650365 ,48.370365 ,
2025/06/02 19:40:00.000,57.576921 ,75.930365 ,60.210365 ,48.690365 ,
2025/06/02 19:45:00.000,58.477079 ,78.930365 ,57.646365 ,48.462365 ,
2025/06/02 19:50:00.000,58.417976 ,76.930365 ,61.576365 ,49.256365 ,
2025/06/02 19:55:00.000,57.273861 ,79.130365 ,57.863865 ,49.631865 ,
2025/06/02 20:00:00.000,59.046509 ,80.530365 ,60.739365 ,49.795365 ,
2025/06/02 20:05:00.000,57.726772 ,75.030365 ,60.506865 ,49.752865 ,
2025/06/02 20:10:00.000,57.202586 ,75.630365 ,59.680365 ,50.080365 ,
2025/06/02 20:15:00.000,54.945702 ,72.630365 ,57.402365 ,48.226365 ,
2025/06/02 20:20:00.000,56.259328 ,74.930365 ,58.637365 ,48.935365 ,
2025/06/02 20:25:00.000,55.348022 ,69.630365 ,58.562865 ,49.397865 ,
2025/06/02 20:30:00.000,57.367709 ,73.530365 ,61.269865 ,47.975865 ,
2025/06/02 20:35:00.000,54.182469 ,67.630365 ,56.595365 ,47.103365 ,
2025/06/02 20:40:00.000,53.347498 ,65.530365 ,56.055365 ,47.865365 ,
2025/06/02 20:45:00.000,56.645057 ,71.330365 ,60.398365 ,47.886365 ,
2025/06/02 20:50:00.000,55.568149 ,70.730365 ,59.881365 ,47.435365 ,
2025/06/02 20:55:00.000,54.426499 ,68.730365 ,57.270365 ,47.542365 ,
2025/06/02 21:00:00.000,52.737868 ,64.230365 ,56.102865 ,47.170865 ,
2025/06/02 21:05:00.000,57.205250 ,74.330365 ,60.707365 ,46.937365 ,
2025/06/02 21:10:00.000,57.610438 ,69.230365 ,61.536365 ,47.424365 ,
2025/06/02 21:15:00.000,52.845584 ,62.630365 ,55.567865 ,48.042865 ,
2025/06/02 21:20:00.000,52.607173 ,63.130365 ,55.358365 ,47.998365 ,
2025/06/02 21:25:00.000,52.591442 ,63.230365 ,55.355365 ,48.045365 ,
2025/06/02 21:30:00.000,52.199490 ,62.630365 ,54.885365 ,48.255365 ,
2025/06/02 21:35:00.000,55.239735 ,73.330365 ,57.333365 ,47.745365 ,
2025/06/02 21:40:00.000,52.951422 ,63.730365 ,55.612865 ,48.346865 ,
2025/06/02 21:45:00.000,55.070175 ,65.930365 ,59.019865 ,48.151865 ,
2025/06/02 21:50:00.000,52.872365 ,65.630365 ,55.426365 ,47.522365 ,
2025/06/02 21:55:00.000,53.774823 ,66.030365 ,57.263865 ,46.821865 ,
2025/06/02 22:00:00.000,53.653923 ,67.730365 ,56.650365 ,46.482365 ,
2025/06/02 22:05:00.000,53.244131 ,68.130365 ,55.730865 ,47.925865 ,
2025/06/02 22:10:00.000,50.634801 ,62.830365 ,53.181865 ,45.467865 ,
2025/06/02 22:15:00.000,53.503783 ,75.330365 ,53.593865 ,45.168865 ,
2025/06/02 22:20:00.000,53.738248 ,75.430365 ,53.230865 ,44.728865 ,
2025/06/02 22:25:00.000,49.940960 ,63.630365 ,53.170365 ,43.330365 ,
2025/06/02 22:30:00.000,52.105042 ,68.030365 ,55.249865 ,44.548865 ,
2025/06/02 22:35:00.000,46.895136 ,52.730365 ,48.555365 ,44.285365 ,
2025/06/02 22:40:00.000,51.725460 ,68.430365 ,54.741865 ,45.886865 ,
2025/06/02 22:45:00.000,51.155290 ,68.030365 ,52.803365 ,44.157365 ,
2025/06/02 22:50:00.000,51.875139 ,72.930365 ,49.027865 ,44.362865 ,
2025/06/02 22:55:00.000,51.355716 ,67.130365 ,54.113865 ,43.700865 ,
2025/06/02 23:00:00.000,48.941780 ,62.630365 ,50.369865 ,44.405865 ,
2025/06/02 23:05:00.000,47.622237 ,60.530365 ,49.930365 ,43.330365 ,
2025/06/02 23:10:00.000,47.713258 ,60.130365 ,49.407865 ,43.487865 ,
2025/06/02 23:15:00.000,46.529288 ,62.530365 ,48.367865 ,41.392865 ,
2025/06/02 23:20:00.000,48.749512 ,64.230365 ,48.814865 ,42.361865 ,
2025/06/02 23:25:00.000,50.016626 ,67.130365 ,52.096865 ,41.418865 ,
2025/06/02 23:30:00.000,44.634149 ,50.930365 ,46.855865 ,41.652865 ,
2025/06/02 23:35:00.000,45.087449 ,52.130365 ,47.340865 ,41.371865 ,
2025/06/02 23:40:00.000,47.353019 ,63.530365 ,48.605365 ,41.355365 ,
2025/06/02 23:45:00.000,45.507800 ,50.730365 ,47.486865 ,42.927865 ,
2025/06/02 23:50:00.000,45.220488 ,51.630365 ,47.001865 ,42.481865 ,
2025/06/02 23:55:00.000,44.704533 ,50.730365 ,46.863365 ,42.453365 ,
2025/06/03 00:00:00.000,49.009756 ,65.930365 ,50.140365 ,42.340365 ,
2025/06/03 00:05:00.000,47.397687 ,60.130365 ,49.700365 ,41.340365 ,
2025/06/03 00:10:00.000,43.567441 ,51.130365 ,45.903365 ,39.873365 ,
2025/06/03 00:15:00.000,44.145263 ,49.330365 ,46.515365 ,40.897365 ,
2025/06/03 00:20:00.000,52.560111 ,73.430365 ,50.525865 ,40.983865 ,
